score,preferred,last_name,first_name,researcher_id
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Li,Yu-Hua,ur.0625723364.18
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Hou,Li-Hua,ur.0657132063.94
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Jia,Si-Yue,ur.07571741735.42
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Lei,
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Guan,Xu-Hua,ur.0745013005.13
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Zhao,
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Gou,Jin-Bo,ur.012167705064.53
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Zhu,Feng-Cai,ur.01003672563.32
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Ling,ur.016366503167.10
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Xue-Wen,
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Jiang,Hu-Dachuan,ur.012164736351.04
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Xu,Jun-Jie,ur.01362310231.84
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Wen-Juan,ur.016517776535.68
6450,"Safety, tolerability, and immunogenicity of a recombinant adenovirus type-5 vectored COVID-19 vaccine: a dose-escalation, open-label, non-randomised, first-in-human trial",Wang,Wei,ur.07401700232.38
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Herrmann,Alexandra,ur.014030102775.57
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Conway,Hasahn L.,ur.010524012237.04
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Connor,John H.,ur.01262703671.74
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Li,Jonathan Z.,ur.012171007070.63
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Bosmann,Markus,ur.01001676155.45
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Gack,Michaela U.,ur.01130076547.17
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Baker,Susan C.,ur.01026270027.82
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Douam,Florian,ur.01340233573.10
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Liu,GuanQun,ur.01223174175.53
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Kotton,Darrell N.,ur.01156612166.12
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Crossland,Nicholas A.,ur.01004113101.49
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Tavares,Alexander H.,ur.015600265360.01
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Kirchdoerfer,Robert N.,ur.0725634217.41
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Chin,Chue Vin,ur.012247746445.03
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Kenney,Devin,ur.015023706651.44
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Kataria,Yachana,ur.01203716167.30
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Ensser,Armin,ur.01067301523.40
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Choudhary,Manish C.,ur.0771646136.40
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Khan,Nazimuddin,ur.013472027731.35
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Saeed,Mohsan,ur.01212150531.80
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Chen,Da-Yuan,ur.012061335555.55
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,Gertje,Hans P.,ur.014063062767.24
6445,Role of spike in the pathogenic and antigenic behavior of SARS-CoV-2 BA.1 Omicron,O’Connell,Aoife K.,ur.014530036467.24
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Bashir,Nasir,ur.015540175171.53
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Haroon,Shamil,ur.01062226547.00
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Singh,Megha,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Nirantharakumar,Krishnarajah,ur.01330274175.18
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Jackson,Louise J.,ur.01336662302.86
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,McMullan,Christel,ur.01070105237.40
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Myles,Puja,ur.01131371215.23
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Hotham,Richard,ur.014014054040.17
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Chandan,Joht Singh,ur.01103252541.22
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Iles,Clare,ur.011132123462.44
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Calvert,Melanie,ur.010057502377.53
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Okoth,Kelvin,ur.016654531725.39
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Gkoutos,Georgios V.,ur.01211760721.03
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Marwaha,Steven,ur.0727205030.06
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Cockburn,Neil,ur.010467162273.94
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Matthews,Karen L.,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Gokhale,Krishna M.,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Lee,Siang Ing,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Wraith,David C.,ur.01325131424.52
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Simms-Williams,Nikita,ur.07605275662.65
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Price,Malcolm J.,ur.0745161571.53
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Lord,Janet M.,ur.0662314224.13
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Camaradou,Jenny,ur.011326634456.94
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Sapey,Elizabeth,ur.0771537277.76
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Williams,Tim,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Kidy,Farah,ur.0724416710.12
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Shah,Anoop D.,ur.0723152150.07
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Davies,Elin Haf,ur.01011101713.40
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Turner,Grace M.,ur.012350671025.17
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Leggett,Edward,ur.010334543062.47
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Aiyegbusi,Olalekan Lee,ur.014040600701.90
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Hughes,Sarah,ur.016126527167.73
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Marshall,Tom,ur.01012625637.31
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Subramanian,Anuradhaa,ur.011347243776.27
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Denniston,Alastair K.,ur.012247703727.34
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Taverner,Tom,
6444,Symptoms and risk factors for long COVID in non-hospitalized adults,Brown,Kirsty,ur.010402656262.01
6408,"Rethinking next-generation vaccines for coronaviruses, influenzaviruses, and other respiratory viruses",Morens,David M,ur.0774545665.81
6408,"Rethinking next-generation vaccines for coronaviruses, influenzaviruses, and other respiratory viruses",Fauci,Anthony S,ur.01314336573.76
6408,"Rethinking next-generation vaccines for coronaviruses, influenzaviruses, and other respiratory viruses",Taubenberger,Jeffery K,ur.014517600177.92
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Thomas,Merin,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Malamatsho,Ross,ur.07645227454.09
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Richards,Alexander,ur.015272022023.24
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Trivett,Rose,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Tomasicchio,Michele,ur.0620352343.02
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Olchawski,Victoria,ur.016643061071.83
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Roche,Sophie,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Dantas,Maria T.D.C.,ur.015444025775.18
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Sampaio,Milla Dias,ur.015412111523.48
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Ratcliffe,Helen,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Luz,Kleber Giovanni,ur.01137317526.35
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Lelliott,Alice,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Rand,Jade,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Gordon-Quayle,Katherine,ur.010124444371.23
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Dos Santos,Thainá G.,ur.01256174165.72
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Cunningham,Christina J.,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Tarrant,Richard,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,O'Reilly,Paula,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Muller,Jilly,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Samson,Annette D.,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Klenerman,Paul,ur.01366404500.15
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Brenner,Tanja,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,McGregor,Alastair,ur.07642556135.34
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Senger,Roberta,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Li,Yuanyuan,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Verheul,Marije K.,ur.0673177445.34
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Thombrayil,Asha,ur.013110347175.40
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Berg,Adam,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Verbart,Dennis,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Dos Santos,Tannyth Gomes,ur.016420742523.92
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Philip,Tricia,
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Sprinz,Eduardo,ur.01305160123.16
6397,Single-dose administration and the influence of the timing of the booster dose on immunogenicity and efficacy of ChAdOx1 nCoV-19 (AZD1222) vaccine: a pooled analysis of four randomised trials,Knott,Daniel,
